,sample_run,TravelTime,TotalCost,TravelTimeDisc,TravelTimeDisc11,TotalCostDisc,TotalCostDisc11
0,982,916.9949423234311,22213.2194780789,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,983,913.376469718653,20880.558076480975,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,984,889.8270425279136,18484.58416403469,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,985,895.9973839599099,20426.733808321158,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,986,795.2058395308009,19857.884592686958,"676.0437081099712, 845.0546351374641",1,"18966.317297552, 25288.423063402664",1
0,987,911.2159954487709,19728.85323101394,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,988,906.6208998260963,19996.836084260354,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,989,885.2998900184409,16335.672726982972,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,990,900.5967656233931,18073.906727257276,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,991,897.3662782128035,21027.669331009838,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,992,880.1824158894456,19172.55342536228,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,993,912.5755406474702,23970.61805691012,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,994,900.2883308043187,16194.362269408302,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,995,895.563339103988,19649.145579020354,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,996,895.0474587429742,18362.691612260984,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,997,908.7446850607462,18309.71027752212,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,998,901.4934856158,18375.771137044332,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,999,899.1741486018767,18225.036836885487,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1000,897.4328044286559,15862.529859821043,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1001,909.7330734479276,23856.847017872788,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1002,891.2514129324231,20496.657077242973,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1003,888.9412247097728,15651.229084572728,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1004,896.343967928673,16447.02621734878,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1005,897.5409166719116,19038.71943491772,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1006,897.646195555805,21180.650368318355,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1007,902.4074176160253,13325.329043813372,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1008,898.9502007398272,24023.092331800828,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1009,897.5496879256075,14566.024759460284,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1010,898.818308083396,18417.919259061015,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1011,902.0913369569896,20463.782226275132,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1012,913.0147843130018,20218.20621218095,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1013,904.2716417800482,18459.480214513682,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1014,893.199273184171,21589.712286352475,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1015,906.3392291546238,19508.970107074,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1016,951.4611420541854,15893.31085154229,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1017,897.9749703267987,19591.69658485737,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1018,899.4234719856752,21399.113854982686,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1019,892.2731287994893,16986.755081955194,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1020,900.1186772248502,17774.658627801433,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1021,902.3455586049542,16484.004729174656,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1022,902.8023756312382,16652.384871166094,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1023,906.2224749948912,16630.966608136507,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1024,893.827642181463,24217.983153316854,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1025,899.7787030447137,19310.113754848953,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1026,956.4827848527482,20436.887390647084,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1027,901.8905085304361,15780.471758612954,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1028,901.7053552187049,17079.174927697386,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1029,895.6278883283956,14157.982149219939,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1030,904.8971954161216,21055.94936515799,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1031,886.6487070482583,22329.55069217979,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1032,906.0538204995835,16520.444002539913,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1033,909.561198953895,21920.665710742072,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1034,902.3159686059926,19846.345027159623,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1035,894.3731031035213,18716.984588850522,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1036,911.1349648311686,23678.649408267334,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1037,909.0756431638465,17589.279195540126,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1038,895.5291710933948,18991.126364170883,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1039,901.4193972344067,22438.21987773275,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1040,909.7950291640692,16557.61940916944,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1041,900.4620820446489,19222.861374784217,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1042,905.5725344328946,17396.468390524413,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1043,889.0589486323629,20967.052587445483,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1044,891.911677404441,16133.429494308699,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1045,900.2273960986411,18354.377740903197,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1046,894.8376306587511,17892.960543828984,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1047,899.4563730166417,19870.37917967895,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1048,894.7645129835131,19981.96644226194,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1049,893.1735598304273,21510.321354495776,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1050,888.0226257851476,20609.561209400836,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1051,898.1879986668962,16744.93655224454,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1052,895.9733815264791,23718.492091327233,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1053,901.7020285218643,15933.917960303072,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1054,897.0677032709996,19146.985975400872,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1055,900.6582019019315,15492.976394811365,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1056,911.5704816861946,18791.877380235594,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1057,897.2669172013221,18718.34651495035,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1058,895.9781472950165,12100.196345969105,"845.0546351374641, 1015.0655621649569",2,"6322.105765850666, 12644.211531701332",3
0,1059,911.7928933240671,14804.16130272642,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1060,892.6747594215301,17735.309677107758,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1061,887.0398822360303,17414.44849667576,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1062,897.6324417046966,20484.229903438463,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1063,898.0516753574377,19998.446534675466,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1064,900.2452937640692,20109.86125622355,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1065,906.6085259650519,20470.973500729386,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1066,885.941468265419,19265.259707068264,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1067,893.645596500037,18720.40571246808,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1068,895.9237470099397,15271.742505426142,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1069,900.913592396432,19320.503100068046,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1070,898.5989143437513,19553.827226718287,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1071,907.8537864421235,17613.436340931516,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1072,892.5147973957576,15594.396095221322,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1073,894.1753935838674,15307.662491754423,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1074,892.6006155228341,20460.23659194461,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1075,895.2155663094943,20810.032108388437,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1076,884.8340524145985,17586.846492953595,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1077,908.4977986361727,18446.868612689,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1078,908.7765124831571,18693.64513301779,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1079,896.8150039116989,19756.296624525094,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1080,900.6191071975398,22137.308988316567,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1081,905.4906996792424,18596.377792479547,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1082,906.6764357663234,19634.420420009577,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1083,911.6462261838851,17240.792861347003,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1084,913.4345916738013,17616.884841094543,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1085,884.9551190962422,20274.3149846345,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1086,897.7106736829412,20643.137029223828,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1087,905.3650551918344,15234.821355291813,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1088,892.4077486688013,12858.452209414194,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1089,887.2425642508083,24330.577232738917,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1090,904.3517747457762,20374.426643696304,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1091,904.039495524518,17104.102155161672,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1092,899.833343109766,16280.367486910282,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1093,902.3968047787009,22085.209324429547,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1094,891.1302889043716,23143.741743225055,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1095,905.6869755592609,21887.089023182998,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1096,889.7177420412188,19039.791643569555,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1097,897.1455845789806,21432.23218764063,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1098,909.3473679174738,23394.88561487492,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1099,903.1513110429073,20528.251637535795,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1100,900.5183869760128,17644.02481006686,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1101,886.8674287643356,21443.85739723887,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1102,899.0248890004298,19644.294031418794,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1103,893.9178052154251,19378.814955590788,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1104,900.1364830553669,22062.008880490946,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1105,885.2416626946203,20457.13184348109,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1106,897.3007043877636,22751.301542356283,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,1107,894.3538594048848,16372.217149469709,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1108,898.3907250707249,14158.216495058341,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1109,892.4722494667292,17085.043362852113,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,1110,895.2559836095595,18128.484687646513,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
